CustomerKey,Email,FirstName,LastName,BirthDate,Gender,MaritalStatus,HomeOwner,Children,Education,Occupation,Income
55221,fernandez97@kiteright.ca,ANTHONY,FERNANDEZ,11/7/1968,Male,M,Y,1,Graduate Degree,Professional,"$50,000 "
55222,lawrence88@kiteright.ca,LAWRENCE,BAKER,8/15/1990,Male,S,Y,0,Graduate Degree,Manual,"$130,000 "
55223,jessica18@kiteright.ca,JESSICA,DIAZ,12/20/1980,Female,M,Y,1,Graduate Degree,Management,"$100,000 "
55224,dennis13@kiteright.ca,DENNIS,CAMPBELL,4/11/1982,Male,M,Y,2,Bachelor Degree,Professional,"$50,000 "
55225,martinez59@kiteright.ca,PATRICIA,MARTINEZ,3/15/1999,Female,S,N,4,High School,Manual,"$120,000 "
55226,susan81@kiteright.ca,SUSAN,MORENO,9/10/1988,Female,M,N,1,Bachelor Degree,Manual,"$120,000 "
55227,carter10@kiteright.ca,ALBERT,CARTER,4/20/1991,Male,S,Y,2,High School,Management,"$100,000 "
55228,stewart70@kiteright.ca,DONALD,STEWART,4/17/1968,Male,M,Y,1,High School,Clerical,"$150,000 "
55229,lee39@kiteright.ca,WILLIE,LEE,2/1/1986,Male,S,Y,2,Bachelor Degree,Professional,"$100,000 "
55230,timothy73@kiteright.ca,TIMOTHY,NAVARRO,11/2/1974,Male,S,N,5,Bachelor Degree,Clerical,"$70,000 "
55231,xie97@kiteright.ca,JUDITH,XIE,12/1/1988,Female,M,Y,0,High School,Professional,"$90,000 "
55232,lori37@kiteright.ca,LORI,SANCHEZ,2/16/1995,Female,S,N,0,High School,Professional,"$20,000 "
55233,jennifer1@kiteright.ca,JENNIFER,HENDERSON,9/8/1987,Female,M,N,5,High School,Management,"$70,000 "
55234,linda19@kiteright.ca,LINDA,SARA,10/20/1988,Female,S,Y,3,High School,Management,"$60,000 "
55235,robinson1@kiteright.ca,CAROL,ROBINSON,1/21/1996,Female,M,Y,0,Bachelor Degree,Professional,"$60,000 "
55236,goel21@kiteright.ca,KATHERINE,GOEL,10/5/1972,Female,M,N,3,Bachelor Degree,Management,"$90,000 "
55237,ruiz12@kiteright.ca,THOMAS,RUIZ,5/1/1990,Male,S,Y,0,Graduate Degree,Professional,"$20,000 "
55238,wu53@kiteright.ca,JENNIFER,WU,6/5/1954,Female,M,Y,3,High School,Clerical,"$10,000 "
55239,gutierrez52@kiteright.ca,JOSE,GUTIERREZ,5/8/1968,Male,S,N,2,Graduate Degree,Professional,"$90,000 "
55240,tyler32@kiteright.ca,TYLER,SARA,4/12/1990,Male,S,N,0,Graduate Degree,Management,"$160,000 "
55241,chande51@kiteright.ca,MELISSA,CHANDE,9/14/1953,Female,M,Y,0,High School,Clerical,"$160,000 "
55242,terry8@kiteright.ca,TERRY,GOMEZ,4/1/1975,Male,M,N,1,Bachelor Degree,Clerical,"$100,000 "
55243,brittany52@kiteright.ca,BRITTANY,GARCIA,5/5/1978,Female,M,Y,2,Graduate Degree,Manual,"$160,000 "
55244,washington65@kiteright.ca,SUSAN,WASHINGTON,3/22/1976,Female,S,N,2,Bachelor Degree,Professional,"$40,000 "
55245,jackson48@kiteright.ca,SANDRA,JACKSON,6/20/1988,Female,S,Y,5,Bachelor Degree,Clerical,"$10,000 "
55246,vance22@kiteright.ca,BENJAMIN,VANCE,3/17/1993,Male,M,Y,1,High School,Professional,"$40,000 "
55247,morgan51@kiteright.ca,CATHERINE,MORGAN,8/12/1977,Female,M,N,4,High School,Clerical,"$150,000 "
55248,kyle94@kiteright.ca,KYLE,JAI,3/1/1988,Male,S,Y,0,Graduate Degree,Manual,"$30,000 "
55249,carl83@kiteright.ca,CARL,ORTEGA,4/10/1992,Male,S,Y,1,Bachelor Degree,Professional,"$10,000 "
55250,walker96@kiteright.ca,JUDITH,WALKER,2/16/1979,Female,S,Y,2,Graduate Degree,Professional,"$120,000 "
55251,martin53@kiteright.ca,JOSE,MARTIN,8/27/1971,Male,M,N,0,High School,Management,"$110,000 "
55252,maria10@kiteright.ca,MARIA,SUAREZ,8/17/1973,Female,M,Y,0,Bachelor Degree,Management,"$70,000 "
55253,emily67@kiteright.ca,EMILY,MILLER,7/17/1954,Female,S,Y,2,Graduate Degree,Management,"$90,000 "
55254,turner5@kiteright.ca,FRANK,TURNER,5/2/1979,Male,S,Y,2,Graduate Degree,Management,"$70,000 "
55255,guo26@kiteright.ca,ASHLEY,GUO,12/11/1982,Female,M,N,0,Bachelor Degree,Management,"$10,000 "
55256,diaz99@kiteright.ca,KEVIN,DIAZ,8/10/1984,Male,S,Y,2,Bachelor Degree,Management,"$140,000 "
55257,john43@kiteright.ca,JOHN,SMITH,10/30/1967,Male,M,Y,1,Graduate Degree,Manual,"$120,000 "
55258,suri5@kiteright.ca,SANDRA,SURI,10/8/1967,Female,M,Y,0,Graduate Degree,Clerical,"$140,000 "
55259,gonzales23@kiteright.ca,SANDRA,GONZALES,8/29/1978,Female,S,Y,0,Bachelor Degree,Manual,"$30,000 "
55260,serrano27@kiteright.ca,MADISON,SERRANO,5/20/1978,Female,S,Y,3,Graduate Degree,Management,"$170,000 "
55261,bell30@kiteright.ca,BRANDON,BELL,5/22/1987,Male,M,N,3,High School,Manual,"$30,000 "
55262,roberts85@kiteright.ca,JEAN,ROBERTS,5/6/1974,Female,S,N,2,High School,Clerical,"$20,000 "
55263,ashley36@kiteright.ca,ASHLEY,RAMOS,10/29/1966,Female,M,N,5,Bachelor Degree,Professional,"$160,000 "
55264,thomas16@kiteright.ca,THOMAS,BAKER,2/26/1975,Male,S,Y,3,High School,Clerical,"$90,000 "
55265,rogers49@kiteright.ca,JEFFREY,ROGERS,6/7/1965,Male,S,N,2,Bachelor Degree,Clerical,"$110,000 "
55266,lori96@kiteright.ca,LORI,BUTLER,2/11/1998,Female,S,N,2,Bachelor Degree,Management,"$80,000 "
55267,johnsen34@kiteright.ca,ABIGAIL,JOHNSEN,1/1/1989,Female,S,N,2,Bachelor Degree,Manual,"$160,000 "
55268,adam61@kiteright.ca,ADAM,CARTER,7/30/1994,Male,M,Y,1,Bachelor Degree,Professional,"$40,000 "
55269,frances6@kiteright.ca,FRANCES,JENKINS,12/30/1983,Female,S,N,5,Bachelor Degree,Professional,"$60,000 "
55270,simmons4@kiteright.ca,AMBER,SIMMONS,2/28/1996,Female,S,Y,0,High School,Manual,"$40,000 "
55271,kevin18@kiteright.ca,KEVIN,KELLY,9/18/1989,Male,M,N,1,Graduate Degree,Manual,"$20,000 "
55272,willie57@kiteright.ca,WILLIE,LONG,6/14/1981,Male,M,N,2,Bachelor Degree,Manual,"$90,000 "
55273,lin20@kiteright.ca,FRANCES,LIN,8/18/2000,Female,M,Y,0,High School,Clerical,"$30,000 "
55274,lopez13@kiteright.ca,CARL,LOPEZ,10/31/1978,Male,S,N,4,High School,Clerical,"$40,000 "
55275,parker43@kiteright.ca,JOE,PARKER,10/2/1980,Male,M,N,2,Graduate Degree,Professional,"$20,000 "
55276,peter83@kiteright.ca,PETER,MOYER,11/22/1989,Male,S,Y,3,Bachelor Degree,Management,"$70,000 "
55277,scott74@kiteright.ca,SCOTT,FLORES,6/29/1962,Male,M,N,3,Graduate Degree,Management,"$10,000 "
55278,zhou76@kiteright.ca,TIFFANY,ZHOU,5/31/1966,Female,S,N,2,High School,Management,"$160,000 "
55279,kathryn31@kiteright.ca,KATHRYN,BROOKS,9/27/1991,Female,S,N,0,High School,Professional,"$30,000 "
55280,price86@kiteright.ca,SAMUEL,PRICE,8/22/1993,Male,S,Y,3,Graduate Degree,Professional,"$150,000 "
55281,sara92@kiteright.ca,DENNIS,SARA,11/10/1986,Male,S,N,5,Bachelor Degree,Clerical,"$60,000 "
55282,jenkins67@kiteright.ca,FRANCES,JENKINS,8/9/1975,Female,M,Y,1,Graduate Degree,Clerical,"$160,000 "
55283,rachel32@kiteright.ca,RACHEL,SCHMIDT,3/11/1998,Female,S,Y,1,Bachelor Degree,Clerical,"$60,000 "
55284,robinson74@kiteright.ca,ANDREA,ROBINSON,2/20/1986,Female,M,N,0,High School,Clerical,"$40,000 "
55285,garcia77@kiteright.ca,SANDRA,GARCIA,10/10/1983,Female,M,Y,3,Graduate Degree,Management,"$50,000 "
55286,john19@kiteright.ca,JOHN,JENKINS,4/22/1976,Male,S,N,5,High School,Manual,"$60,000 "
55287,anand11@kiteright.ca,LOUIS,ANAND,8/17/1968,Male,M,Y,2,Graduate Degree,Professional,"$150,000 "
55288,vazquez2@kiteright.ca,WAYNE,VAZQUEZ,6/2/1994,Male,S,Y,3,Graduate Degree,Clerical,"$70,000 "
55289,bennett86@kiteright.ca,CHARLES,BENNETT,11/5/1959,Male,M,Y,1,High School,Clerical,"$50,000 "
55290,peter52@kiteright.ca,PETER,JAI,2/3/1992,Male,M,N,3,High School,Professional,"$60,000 "
55291,lin17@kiteright.ca,HARRY,LIN,2/20/1984,Male,S,Y,2,Bachelor Degree,Clerical,"$90,000 "
55292,dorothy91@kiteright.ca,DOROTHY,CHEN,8/20/1979,Female,M,Y,0,Graduate Degree,Management,"$60,000 "
55293,edward68@kiteright.ca,EDWARD,BENNETT,5/21/1976,Male,S,Y,1,Bachelor Degree,Management,"$170,000 "
55294,torres39@kiteright.ca,TERRY,TORRES,11/30/1994,Male,M,N,0,Graduate Degree,Management,"$100,000 "
55295,jeremy91@kiteright.ca,JEREMY,YUAN,9/12/1974,Male,S,Y,0,Graduate Degree,Professional,"$170,000 "
55296,king17@kiteright.ca,MATTHEW,KING,10/23/1953,Male,M,N,2,Bachelor Degree,Management,"$10,000 "
55297,deng98@kiteright.ca,SANDRA,DENG,1/30/1992,Female,S,N,2,Bachelor Degree,Management,"$110,000 "
55298,vincent56@kiteright.ca,VINCENT,LAL,4/12/1987,Male,M,N,0,Bachelor Degree,Clerical,"$40,000 "
55299,kumar58@kiteright.ca,ELIZABETH,KUMAR,4/14/1965,Female,S,Y,5,Graduate Degree,Clerical,"$40,000 "
55300,martin94@kiteright.ca,ALEXIS,MARTIN,5/14/2000,Female,S,N,4,High School,Manual,"$120,000 "
55301,nicholas65@kiteright.ca,NICHOLAS,RODRIGUEZ,11/18/1992,Male,S,N,0,Graduate Degree,Clerical,"$70,000 "
55302,carter50@kiteright.ca,RANDY,CARTER,2/24/1961,Male,S,N,2,Graduate Degree,Manual,"$100,000 "
55303,barbara10@kiteright.ca,BARBARA,SHEN,6/15/1987,Female,M,Y,2,Graduate Degree,Clerical,"$50,000 "
55304,ryan11@kiteright.ca,RYAN,JENKINS,8/16/1991,Male,S,Y,1,Bachelor Degree,Clerical,"$70,000 "
55305,adams96@kiteright.ca,PATRICK,ADAMS,1/30/1985,Male,M,N,0,High School,Manual,"$110,000 "
55306,deborah14@kiteright.ca,DEBORAH,JENKINS,7/1/1988,Female,M,N,4,Graduate Degree,Manual,"$140,000 "
55307,willie89@kiteright.ca,WILLIE,SERRANO,2/11/1991,Male,S,N,0,Graduate Degree,Professional,"$90,000 "
55308,white79@kiteright.ca,AMANDA,WHITE,8/15/1977,Female,M,Y,4,Graduate Degree,Manual,"$130,000 "
55309,chander60@kiteright.ca,PATRICK,CHANDER,7/1/1977,Male,M,Y,1,Graduate Degree,Clerical,"$40,000 "
55310,murphy10@kiteright.ca,HEATHER,MURPHY,10/30/1997,Female,S,N,4,Bachelor Degree,Management,"$80,000 "
55311,alan64@kiteright.ca,ALAN,POWELL,9/8/1968,Male,M,N,4,High School,Clerical,"$60,000 "
55312,li91@kiteright.ca,DIANA,LI,8/22/1991,Female,S,N,3,Bachelor Degree,Professional,"$150,000 "
55313,butler65@kiteright.ca,CHRISTOPHER,BUTLER,8/11/1992,Male,S,N,1,Graduate Degree,Manual,"$80,000 "
55314,srini63@kiteright.ca,ROGER,SRINI,10/23/1967,Male,S,N,0,Graduate Degree,Manual,"$110,000 "
55315,kathleen38@kiteright.ca,KATHLEEN,HAYES,3/3/1998,Female,M,Y,0,High School,Management,"$150,000 "
55316,pamela6@kiteright.ca,PAMELA,BROOKS,7/29/1987,Female,S,N,1,Bachelor Degree,Clerical,"$150,000 "
55317,nathan69@kiteright.ca,NATHAN,GAO,12/13/1971,Male,S,Y,3,Bachelor Degree,Management,"$140,000 "
55318,van90@kiteright.ca,BRIAN,VAN,3/2/1976,Male,M,Y,0,Bachelor Degree,Manual,"$70,000 "
55319,subram3@kiteright.ca,JANICE,SUBRAM,4/8/1995,Female,M,Y,2,High School,Management,"$10,000 "
55320,raheem96@kiteright.ca,SUSAN,RAHEEM,8/19/1986,Female,S,N,1,High School,Management,"$10,000 "
55321,ruth24@kiteright.ca,RUTH,SHAN,3/18/1999,Female,M,Y,2,Graduate Degree,Management,"$100,000 "
55322,zhang51@kiteright.ca,CAROL,ZHANG,5/9/1982,Female,M,Y,1,High School,Professional,"$130,000 "
55323,christina90@kiteright.ca,CHRISTINA,WILSON,3/6/1976,Female,S,Y,0,Graduate Degree,Management,"$120,000 "
55324,lopez73@kiteright.ca,ELIZABETH,LOPEZ,4/15/1989,Female,S,N,5,High School,Clerical,"$40,000 "
55325,harold29@kiteright.ca,HAROLD,PARKER,1/15/1978,Male,S,N,0,High School,Management,"$70,000 "
55326,xu44@kiteright.ca,RACHEL,XU,3/1/1984,Female,M,N,0,Graduate Degree,Management,"$160,000 "
55327,zachary90@kiteright.ca,ZACHARY,PATEL,4/17/1992,Male,M,N,0,Bachelor Degree,Manual,"$60,000 "
55328,rivera87@kiteright.ca,ANN,RIVERA,10/31/1987,Female,M,N,3,Graduate Degree,Clerical,"$30,000 "
55329,gerald57@kiteright.ca,GERALD,WARD,11/15/1979,Male,M,Y,2,Bachelor Degree,Manual,"$10,000 "
55330,ann31@kiteright.ca,ANN,GUTIERREZ,10/20/1976,Female,M,N,0,Bachelor Degree,Manual,"$160,000 "
55331,ryan82@kiteright.ca,RYAN,EDWARDS,8/10/1985,Male,M,N,3,Bachelor Degree,Professional,"$140,000 "
55332,martin81@kiteright.ca,JACK,MARTIN,7/22/2000,Male,S,N,1,Graduate Degree,Management,"$170,000 "
55333,butler70@kiteright.ca,LISA,BUTLER,8/15/1995,Female,S,Y,3,Bachelor Degree,Manual,"$90,000 "
55334,taylor38@kiteright.ca,SANDRA,TAYLOR,3/9/1998,Female,S,N,0,Bachelor Degree,Manual,"$70,000 "
55335,christian46@kiteright.ca,CHRISTIAN,VAZQUEZ,10/4/1990,Male,S,N,0,High School,Professional,"$70,000 "
55336,wayne69@kiteright.ca,WAYNE,WATSON,11/11/1986,Male,S,Y,3,Bachelor Degree,Management,"$70,000 "
55337,shen88@kiteright.ca,DONALD,SHEN,3/28/1976,Male,M,N,0,High School,Management,"$90,000 "
55338,shen9@kiteright.ca,KEITH,SHEN,7/10/1989,Male,S,Y,4,Bachelor Degree,Manual,"$70,000 "
55339,jacqueline70@kiteright.ca,JACQUELINE,PHILLIPS,2/11/1997,Female,S,N,3,High School,Management,"$150,000 "
55340,betty2@kiteright.ca,BETTY,CARLSON,12/21/1993,Female,M,N,5,High School,Management,"$170,000 "
55341,johnny15@kiteright.ca,JOHNNY,VAZQUEZ,5/20/1998,Male,S,N,3,Bachelor Degree,Clerical,"$50,000 "
55342,kevin6@kiteright.ca,KEVIN,DIAZ,2/11/1955,Male,S,Y,0,Bachelor Degree,Clerical,"$160,000 "
55343,navarro35@kiteright.ca,MICHAEL,NAVARRO,12/17/1971,NA,M,N,2,Bachelor Degree,Clerical,"$30,000 "
55344,diaz18@kiteright.ca,ROY,DIAZ,5/3/1986,Male,S,Y,3,Bachelor Degree,Professional,"$110,000 "
55345,alan81@kiteright.ca,ALAN,PETERSON,5/27/1995,Male,S,N,1,High School,Professional,"$80,000 "
55346,sandra53@kiteright.ca,SANDRA,NARA,10/16/1973,Female,M,Y,4,Bachelor Degree,Manual,"$40,000 "
55347,peterson22@kiteright.ca,OLIVIA,PETERSON,9/27/1978,Female,S,Y,2,Bachelor Degree,Professional,"$150,000 "
55348,morris94@kiteright.ca,GRACE,MORRIS,4/2/1982,Female,S,N,0,Graduate Degree,Manual,"$150,000 "
55349,taylor31@kiteright.ca,MICHELLE,TAYLOR,8/21/1977,Female,S,N,0,High School,Professional,"$80,000 "
55350,angela88@kiteright.ca,ANGELA,TORRES,8/20/1964,Female,M,N,5,Graduate Degree,Professional,"$20,000 "
55351,henry37@kiteright.ca,HENRY,HERNANDEZ,12/23/1981,Male,S,N,3,Bachelor Degree,Manual,"$140,000 "
55352,helen34@kiteright.ca,HELEN,PATEL,5/22/1995,Female,M,N,0,Bachelor Degree,Management,"$80,000 "
55353,sanchez29@kiteright.ca,BENJAMIN,SANCHEZ,11/14/1967,Male,S,N,3,High School,Management,"$40,000 "
55354,ruiz53@kiteright.ca,SARA,RUIZ,11/22/1987,Female,M,Y,2,High School,Management,"$30,000 "
55355,munoz90@kiteright.ca,MARK,MUNOZ,2/28/1979,Male,S,Y,3,High School,Professional,"$10,000 "
55356,austin20@kiteright.ca,AUSTIN,COLEMAN,2/8/1942,Male,S,N,3,High School,Manual,"$10,000 "
55357,anna30@kiteright.ca,ANNA,SUBRAM,3/28/1971,Female,S,Y,2,Bachelor Degree,Management,"$150,000 "
55358,jones78@kiteright.ca,DIANA,JONES,4/13/1974,Female,S,Y,2,Graduate Degree,Manual,"$80,000 "
55359,emily22@kiteright.ca,EMILY,XU,7/23/1972,Female,S,N,2,Graduate Degree,Clerical,"$100,000 "
55360,deborah88@kiteright.ca,DEBORAH,HARRIS,3/10/1980,Female,M,N,3,Bachelor Degree,Manual,"$30,000 "
55361,wang89@kiteright.ca,JOYCE,WANG,8/31/1983,Female,M,N,0,Bachelor Degree,Clerical,"$20,000 "
55362,travers25@kiteright.ca,EDWARD,TRAVERS,10/31/1969,Male,M,Y,2,Bachelor Degree,Clerical,"$170,000 "
55363,cai58@kiteright.ca,BENJAMIN,CAI,10/5/1981,Male,S,Y,4,High School,Management,"$50,000 "
55364,reed95@kiteright.ca,CHRISTINA,REED,1/30/1968,Female,S,N,2,High School,Manual,"$70,000 "
55365,richard71@kiteright.ca,RICHARD,JAI,2/24/1994,Male,M,Y,2,Graduate Degree,Professional,"$160,000 "
55366,larry45@kiteright.ca,LARRY,COOK,11/21/1985,Male,M,N,5,High School,Manual,"$150,000 "
55367,moore56@kiteright.ca,DONALD,MOORE,6/28/1976,Male,S,N,2,Graduate Degree,Professional,"$150,000 "
55368,harold36@kiteright.ca,HAROLD,SUBRAM,6/12/1994,Male,S,N,2,Graduate Degree,Clerical,"$120,000 "
55369,christine25@kiteright.ca,CHRISTINE,BECK,10/8/1965,Female,S,Y,3,Graduate Degree,Management,"$80,000 "
55370,mehta40@kiteright.ca,MARTHA,MEHTA,10/3/1994,Female,M,Y,3,High School,Manual,"$60,000 "
55371,ramos37@kiteright.ca,BOBBY,RAMOS,1/10/1987,Male,M,N,0,Graduate Degree,Professional,"$160,000 "
55372,john26@kiteright.ca,JOHN,XU,12/31/1983,Male,S,Y,1,Bachelor Degree,Management,"$20,000 "
55373,xie28@kiteright.ca,JENNIFER,XIE,10/21/1998,Female,M,Y,1,Bachelor Degree,Clerical,"$120,000 "
55374,murphy56@kiteright.ca,GABRIEL,MURPHY,11/19/1977,Male,S,N,1,Graduate Degree,Clerical,"$170,000 "
55375,christina8@kiteright.ca,CHRISTINA,WANG,8/1/1967,Female,S,N,5,High School,Professional,"$160,000 "
55376,jane32@kiteright.ca,JANE,GONZALES,6/3/1960,Female,M,N,3,Graduate Degree,Professional,"$90,000 "
55377,russell68@kiteright.ca,NICHOLAS,RUSSELL,11/18/1980,Male,M,Y,1,Bachelor Degree,Professional,"$20,000 "
55378,alexis22@kiteright.ca,ALEXIS,SHAN,4/16/1965,Female,M,Y,1,Bachelor Degree,Management,"$110,000 "
55379,christina81@kiteright.ca,CHRISTINA,LIN,3/22/1986,Female,M,N,1,Bachelor Degree,Manual,"$80,000 "
55380,watson11@kiteright.ca,KATHLEEN,WATSON,6/5/1968,Female,M,Y,3,Graduate Degree,Management,"$130,000 "
55381,bryant49@kiteright.ca,VINCENT,BRYANT,10/21/1977,Male,S,Y,1,Graduate Degree,Professional,"$110,000 "
55382,wood98@kiteright.ca,ALAN,WOOD,10/21/1998,Male,M,N,5,Graduate Degree,Management,"$120,000 "
55383,madison33@kiteright.ca,MADISON,FOSTER,9/22/1977,Female,M,N,3,Bachelor Degree,Clerical,"$170,000 "
55384,evelyn83@kiteright.ca,EVELYN,RAI,3/3/1978,Female,S,N,0,Graduate Degree,Management,"$140,000 "
55385,gomez98@kiteright.ca,ARTHUR,GOMEZ,1/21/1986,Male,M,Y,0,High School,Manual,"$100,000 "
55386,gutierrez63@kiteright.ca,JOAN,GUTIERREZ,3/16/1983,Female,M,N,2,Bachelor Degree,Professional,"$170,000 "
55387,zachary5@kiteright.ca,ZACHARY,LI,12/1/1978,Male,S,Y,4,Bachelor Degree,Manual,"$60,000 "
55388,sharma77@kiteright.ca,KEVIN,SHARMA,6/3/1988,Male,S,N,0,High School,Clerical,"$30,000 "
55389,frank13@kiteright.ca,FRANK,SHEN,5/6/1968,Male,S,Y,1,Graduate Degree,Clerical,"$150,000 "
55390,xie47@kiteright.ca,ALEXANDER,XIE,11/6/1989,Male,M,N,2,High School,Clerical,"$40,000 "
55391,sanchez42@kiteright.ca,JOHN,SANCHEZ,11/4/1977,Male,S,Y,4,Bachelor Degree,Manual,"$100,000 "
55392,joshua77@kiteright.ca,JOSHUA,LUO,4/4/1981,Male,S,Y,1,High School,Clerical,"$30,000 "
55393,williams41@kiteright.ca,PATRICIA,WILLIAMS,5/30/1998,Female,S,Y,0,Graduate Degree,Management,"$50,000 "
55394,sun62@kiteright.ca,JACK,SUN,6/4/1999,Male,M,Y,1,Bachelor Degree,Professional,"$100,000 "
55395,raji96@kiteright.ca,DONALD,RAJI,8/22/1990,Male,S,Y,0,Graduate Degree,Manual,"$140,000 "
55396,billy13@kiteright.ca,BILLY,MORGAN,2/19/1968,Male,M,N,2,Graduate Degree,Clerical,"$40,000 "
55397,rodriguez12@kiteright.ca,NANCY,RODRIGUEZ,11/15/1994,Female,M,N,0,High School,Professional,"$110,000 "
55398,nara10@kiteright.ca,ANDREW,NARA,10/9/1969,Male,M,N,4,Graduate Degree,Management,"$150,000 "
55399,willie7@kiteright.ca,WILLIE,YE,7/17/2000,Male,S,Y,5,High School,Management,"$160,000 "
55400,edward94@kiteright.ca,EDWARD,VAZQUEZ,11/13/1979,Male,M,Y,3,Bachelor Degree,Clerical,"$60,000 "
55401,kyle28@kiteright.ca,KYLE,EDWARDS,7/17/1974,Male,S,N,4,Graduate Degree,Clerical,"$30,000 "
55402,russell39@kiteright.ca,JAMES,RUSSELL,2/18/1985,NA,S,N,1,Bachelor Degree,Clerical,"$10,000 "
55403,hernandez5@kiteright.ca,VINCENT,HERNANDEZ,9/27/1988,Male,M,Y,0,High School,Professional,"$60,000 "
55404,kimberly47@kiteright.ca,KIMBERLY,YUAN,8/17/1981,Female,S,Y,3,Graduate Degree,Manual,"$90,000 "
55405,kathryn93@kiteright.ca,KATHRYN,BROWN,2/6/1985,Female,M,Y,3,Graduate Degree,Manual,"$40,000 "
55406,hughes52@kiteright.ca,JUDY,HUGHES,6/11/1972,Female,S,N,2,Graduate Degree,Manual,"$70,000 "
55407,sanders37@kiteright.ca,LAUREN,SANDERS,12/20/1982,Female,M,Y,1,High School,Clerical,"$10,000 "
55408,blue68@kiteright.ca,JACQUELINE,BLUE,2/27/1955,Female,M,Y,2,Bachelor Degree,Management,"$90,000 "
55409,liu74@kiteright.ca,JUAN,LIU,10/29/1984,Male,S,N,2,Graduate Degree,Management,"$80,000 "
55410,ferrier42@kiteright.ca,LINDA,FERRIER,6/20/1982,NA,M,N,2,Bachelor Degree,Management,"$120,000 "
55411,bruce80@kiteright.ca,BRUCE,SRINI,11/17/1984,Male,S,N,0,High School,Professional,"$50,000 "
55412,steven71@kiteright.ca,STEVEN,MARTIN,1/19/2000,Male,S,N,1,High School,Clerical,"$50,000 "
55413,marilyn98@kiteright.ca,MARILYN,SCOTT,6/28/1975,Female,M,N,2,High School,Clerical,"$60,000 "
55414,gill67@kiteright.ca,AARON,GILL,3/14/1999,Male,S,N,0,Graduate Degree,Management,"$170,000 "
55415,james93@kiteright.ca,HEATHER,JAMES,1/22/1976,Female,S,N,1,Bachelor Degree,Manual,"$110,000 "
55416,hannah73@kiteright.ca,HANNAH,ZHAO,11/1/1988,Female,S,N,5,High School,Clerical,"$10,000 "
55417,lisa68@kiteright.ca,LISA,NAVARRO,3/18/1997,Female,M,N,1,Bachelor Degree,Management,"$110,000 "
55418,pais53@kiteright.ca,NATHAN,PAIS,1/27/1970,Male,M,Y,2,High School,Management,"$100,000 "
55419,anderson73@kiteright.ca,KATHERINE,ANDERSON,1/20/1975,Female,M,Y,3,Bachelor Degree,Management,"$40,000 "
55420,butler50@kiteright.ca,DAVID,BUTLER,9/14/1979,Male,S,N,3,High School,Clerical,"$150,000 "
55421,patrick69@kiteright.ca,PATRICK,NICHOLLS,8/14/1970,Male,M,Y,1,Bachelor Degree,Manual,"$110,000 "
55422,peterson83@kiteright.ca,JOSEPH,PETERSON,10/19/1972,Male,M,Y,0,Bachelor Degree,Clerical,"$80,000 "
55423,jacqueline81@kiteright.ca,JACQUELINE,LONG,9/6/1963,Female,S,N,2,Bachelor Degree,Clerical,"$70,000 "
55424,hall10@kiteright.ca,GREGORY,HALL,12/20/1976,Male,M,N,0,High School,Clerical,"$120,000 "
55425,carl82@kiteright.ca,CARL,MARTINEZ,8/15/1970,Male,M,N,0,Graduate Degree,Professional,"$150,000 "
55426,miller20@kiteright.ca,ARTHUR,MILLER,10/23/1983,Male,S,N,3,Graduate Degree,Management,"$70,000 "
55427,shan19@kiteright.ca,ETHAN,SHAN,5/3/1979,Male,S,N,2,Bachelor Degree,Manual,"$80,000 "
55428,kenneth88@kiteright.ca,KENNETH,MILLER,3/6/1971,Male,S,Y,2,Bachelor Degree,Clerical,"$60,000 "
55429,kathryn45@kiteright.ca,KATHRYN,RIVERA,5/21/1967,Female,M,N,3,Graduate Degree,Management,"$30,000 "
55430,jennifer43@kiteright.ca,JENNIFER,KOVÁR,6/27/1982,Female,M,N,1,Bachelor Degree,Clerical,"$40,000 "
55431,ramirez26@kiteright.ca,JUAN,RAMIREZ,3/6/1969,Male,M,N,5,Bachelor Degree,Professional,"$40,000 "
55432,jane30@kiteright.ca,JANE,RODRIGUEZ,11/19/1979,Female,M,Y,2,Graduate Degree,Management,"$90,000 "
55433,ralph85@kiteright.ca,RALPH,HENDERSON,8/12/1967,Male,S,N,5,High School,Manual,"$60,000 "
55434,torres85@kiteright.ca,EMMA,TORRES,10/28/1991,Female,S,Y,4,Bachelor Degree,Management,"$160,000 "
55435,wagner84@kiteright.ca,KEITH,WAGNER,5/31/1967,Male,M,Y,1,Graduate Degree,Manual,"$150,000 "
55436,hughes29@kiteright.ca,TERRY,HUGHES,11/15/1984,Male,M,Y,5,Bachelor Degree,Management,"$30,000 "
55437,ortega60@kiteright.ca,SEAN,ORTEGA,1/7/1977,Male,M,Y,1,High School,Management,"$40,000 "
55438,nelson59@kiteright.ca,RUSSELL,NELSON,7/4/1972,Male,M,N,1,Graduate Degree,Clerical,"$90,000 "
55439,ruiz96@kiteright.ca,STEPHANIE,RUIZ,4/1/1986,Female,S,N,2,Graduate Degree,Manual,"$30,000 "
55440,theresa66@kiteright.ca,THERESA,RUSSELL,1/7/1976,Female,S,N,0,Graduate Degree,Professional,"$150,000 "
55441,romero28@kiteright.ca,SUSAN,ROMERO,6/29/1971,Female,S,Y,1,Bachelor Degree,Professional,"$110,000 "
55442,edwards41@kiteright.ca,ASHLEY,EDWARDS,11/16/1993,Female,S,N,0,Graduate Degree,Manual,"$60,000 "
